"Tweet_Date"|"Tweet_Text"|"Tweet_Handle"
"Thu Dec 26 101944 0000 2013"|"punjabkesari guptarpulse AamAadmiParty  I dont welcome this news These Congressies will definately bring their dirty baggage with them"|"HemKumarGupta"
"Thu Dec 26 101832 0000 2013"|"Congress let Alka Lamba goJoins AAP now I will never vote Congress AamAadmiParty AamAdmiParty"|"MrMrAbhishek"
"Thu Dec 26 101830 0000 2013"|"RT tribuneblogs Sapan Kapoor says The AamAadmiParty is good news for democracy in India httptcoHvVWtRxsVe Pakistan httptco"|"BilawalKhoso"
"Thu Dec 26 101816 0000 2013"|"Riczb AamAadmiParty bipuldelhi vaibhavrajpoot dilipkpandey pashyantii abhisarsharma alka lamba joins AAP mixed feelings"|"samratroyc"
"Thu Dec 26 101810 0000 2013"|"General Questions and Suggestions to AAP chief Arvind ArvindKejriwal  AamAadmiParty httptcoeAuSBnPHqG"|"angrynetizen"
"Thu Dec 26 101719 0000 2013"|"RT Riczb AamAadmiParty time to get tougher and more cautious bipuldelhi vaibhavrajpoot dilipkpandey pashyantii abhisarsharma"|"mangoe60"
"Thu Dec 26 101645 0000 2013"|"RT tribuneblogs Sapan Kapoor says The AamAadmiParty is good news for democracy in India httptcoHvVWtRxsVe Pakistan httptco"|"etribune"
"Thu Dec 26 101634 0000 2013"|"alokbhatt BRIGBIN WithCongress AamAadmiParty Backward integration"|"raghumedicon"
"Thu Dec 26 101616 0000 2013"|"AamAadmiParty time to get tougher and more cautious bipuldelhi vaibhavrajpoot dilipkpandey pashyantii abhisarsharma"|"Riczb"
"Thu Dec 26 101548 0000 2013"|"Sapan Kapoor says The AamAadmiParty is good news for democracy in India httptcoHvVWtRxsVe Pakistan httptco7pOvyG63jS"|"tribuneblogs"
"Thu Dec 26 101543 0000 2013"|"RT deepaksingh83 Positive News for AamAadmiParty Delhi had a revenue surplus of 9713 crores httptco6WpEUrX6Oa"|"achinth"
"Thu Dec 26 101542 0000 2013"|"abhisarsharma ji when Raul Baba join aamaadmiparty as he is most impressed by AAP"|"NamoNamo19"
"Thu Dec 26 101539 0000 2013"|"AamAadmiParty AAP is for the people by the people"|"ipsravi"
"Thu Dec 26 101509 0000 2013"|"sagarikaghose AamAadmiParty ArvindKejriwal When corruption is removed and transparency is in then choices would present itself to all"|"Bhakum64"
"Thu Dec 26 101506 0000 2013"|"RT alokbhatt Dear WithCongress here is a suggestion pl hv a reverse merger with AamAadmiParty n declare Kejriwal as PM Candidate n R"|"BRIGBIN"
"Thu Dec 26 101503 0000 2013"|"AamAadmiParty there are no Of corrupt officer in NTPCMSPGCL  How u amp we tackle this issue "|"nikhilkorde"
"Thu Dec 26 101436 0000 2013"|"MrSamratX AamAadmiParty Will the prices of Mangoes go down during the regime of AAP"|"aarkaygee"
"Thu Dec 26 101413 0000 2013"|"RT udaykatoch09 Anybody from Himachal who want 2 be part of AamAadmiPartys WhatsApp Pulse group  Pls send u r number amp dist Name"|"parulbajaj"
"Thu Dec 26 101349 0000 2013"|"I wonder whether AamAadmiParty has thanked the gent whose mango man jibe inspired its name Be kind tis season to be jolly "|"MrSamratX"
"Thu Dec 26 101347 0000 2013"|"RT abhisarsharma swang song for congress leaders joining AamAadmiParty  AAP mujhe apne lagne lageahasapne sachche lagne lage"|"docsaystruth"
"Thu Dec 26 101330 0000 2013"|"democratic and in tune with the times we live in We dont have monarchy in this country 22 AamAadmiParty JoinAAP"|"ayansg"
"Thu Dec 26 101324 0000 2013"|"RT alokbhatt Dear WithCongress here is a suggestion pl hv a reverse merger with AamAadmiParty n declare Kejriwal as PM Candidate n R"|"rakeshsunrise"
"Thu Dec 26 101324 0000 2013"|"RT udaykatoch09 Anybody from Himachal who want 2 be part of AamAadmiPartys WhatsApp Pulse group  Pls send u r number amp dist Name"|"sujeetsahu53"
"Thu Dec 26 101314 0000 2013"|"RT ArshiAAP Do u remember this date 26122004  It was TSUNAMI which took lakhs of lives I pay homage to them Rest in peace aamaadmi"|"drishtadumn"
"Thu Dec 26 101302 0000 2013"|"If you want 2 be part of AamAadmiPartys pulse Team in WhatsApp Pls send me your No  I will help you with joining u r state group"|"udaykatoch09"
"Thu Dec 26 101258 0000 2013"|"LambaAlka shud work as volunteer  v shud b beware of tkt seeker ArvindKejriwal AamAadmiParty"|"Rashtravaaad"
"Thu Dec 26 101244 0000 2013"|"Request to AamAadmiParty please dnt use feudal terms as Janta Darbar it seems AK is some king meeting his subjects Use terms more 12"|"ayansg"
"Thu Dec 26 101242 0000 2013"|"RT abhisarsharma swang song for congress leaders joining AamAadmiParty  AAP mujhe apne lagne lageahasapne sachche lagne lage"|"guptarpulse"
"Thu Dec 26 101237 0000 2013"|"RT Deepti66 Sinking ship Will changing parties change their fortunesCongress leaders from Delhi quitting to join AamAadmiParty Al"|"riturajmishra1"
"Thu Dec 26 101202 0000 2013"|"RT udaykatoch09 Anybody from Himachal who want 2 be part of AamAadmiPartys WhatsApp Pulse group  Pls send u r number amp dist Name"|"jaypn2009"
"Thu Dec 26 101134 0000 2013"|"RT AamAadmiParty AAP is looking for volunteers across the country Can you devote your spare time Join us online at httptco5sI23Rp"|"deepakb23"
"Thu Dec 26 101125 0000 2013"|"RT Donkeyji AamAadmiParty MLAs ready to serve people joinaap httptco0L04irb9PM"|"awakesatish"
"Thu Dec 26 101119 0000 2013"|"AamAadmiParty u shout n cry loud congress did not let us do our job n agn go to public for support n loose in near future"|"ibobbyshan"
"Thu Dec 26 101041 0000 2013"|"sagarikaghose AamAadmiParty ArvindKejriwal Surely all those can be achieved by choice without being corrupt or being part of corruption"|"Bhakum64"
"Thu Dec 26 101029 0000 2013"|"Anybody from Himachal who want 2 be part of AamAadmiPartys WhatsApp Pulse group  Pls send u r number amp dist Name"|"udaykatoch09"
"Thu Dec 26 101019 0000 2013"|"RT Deepti66 Sinking ship Will changing parties change their fortunesCongress leaders from Delhi quitting to join AamAadmiParty Al"|"ChaloDelhi"
"Thu Dec 26 101013 0000 2013"|"via httptcovBgmE6DcIY MeiraKumar gets to kp fathers bungalow for 25 years AAPCon AAP AamAadmiParty Delhi httptcot1JodD0G1h"|"Sidawak"
"Thu Dec 26 101013 0000 2013"|"via httptcoxseCnMqvhR MeiraKumar gets to kp fathers bungalow for 25 years AAPCon AAP AamAadmiParty Delhi httptcoAqSLWqgY6e"|"SachinTMB"
"Thu Dec 26 101013 0000 2013"|"via httptcoaaoCLcCz8c MeiraKumar gets to kp fathers bungalow for 25 years AAPCon AAP AamAadmiParty Delhi httptcodNe6QismGh"|"vanshu033"
"Thu Dec 26 101013 0000 2013"|"via httptcon5NK6fsFZ0 MeiraKumar gets to kp fathers bungalow for 25 years AAPCon AAP AamAadmiParty Delhi httptcoM7us8Sa2X6"|"meramp"
"Thu Dec 26 101013 0000 2013"|"via httptcoftrxKfWG9o MeiraKumar gets to kp fathers bungalow for 25 years AAPCon AAP AamAadmiParty Delhi httptcoN4zzBEDarH"|"AwakINDcitizen"
"Thu Dec 26 101013 0000 2013"|"via httptcovAN6IZxv7f MeiraKumar gets to kp fathers bungalow for 25 years AAPCon AAP AamAadmiParty Delhi httptcoL83i34cGzA"|"ashpan011"
"Thu Dec 26 101013 0000 2013"|"via httptcoTUJaZm1Uea MeiraKumar gets to kp fathers bungalow for 25 years AAPCon AAP AamAadmiParty Delhi httptco3qRrAuNjt8"|"ASBhuvnesh"
"Thu Dec 26 101013 0000 2013"|"via httptcoJqXQ9CuVjL MeiraKumar gets to kp fathers bungalow for 25 years AAPCon AAP AamAadmiParty Delhi httptcos9YfAZdRdb"|"RajAwakind"
"Thu Dec 26 101001 0000 2013"|"Sinking ship Will changing parties change their fortunesCongress leaders from Delhi quitting to join AamAadmiParty AlkaLamba"|"Deepti66"
"Thu Dec 26 100938 0000 2013"|"RT alokbhatt Dear WithCongress here is a suggestion pl hv a reverse merger with AamAadmiParty n declare Kejriwal as PM Candidate n R"|"navbhaarat"
"Thu Dec 26 100927 0000 2013"|"RT PARASKELA manishleo aamaadmiparty abpnewstv umasinghal1 ha ha Thoda to hoga hi Bcoz we trusted AAP when every other were agai"|"UmaSinghal1"
"Thu Dec 26 100905 0000 2013"|"Gives people the hope n career politicians a nightmare saritagiri The rise of AamAadmiParty gives us hope for a new kind of  politics"|"SatishKTM"
"Thu Dec 26 100848 0000 2013"|"RT LambaAlka RTAamAadmiParty AAP is looking for volunteers across the countryCan u devote your spare timeJoin us online at httpt"|"Aapfans1"
"Thu Dec 26 100846 0000 2013"|"RT abhisarsharma swang song for congress leaders joining AamAadmiParty  AAP mujhe apne lagne lageahasapne sachche lagne lage"|"strangerlover5"
"Thu Dec 26 100833 0000 2013"|"RT abhisarsharma swang song for congress leaders joining AamAadmiParty  AAP mujhe apne lagne lageahasapne sachche lagne lage"|"PritamDEFIndia"
"Thu Dec 26 100830 0000 2013"|"RT manishleo UmaSinghal1 PARASKELA abpnewstv AamAadmiParty   We behave just like possessive boygirl friend"|"hrpritz"
"Thu Dec 26 100828 0000 2013"|"RT bipuldelhi Festive mood AamAadmiParty Hanuman Road Office httptcoPwtXJ1ki0b"|"SunitaChauhan20"
"Thu Dec 26 100827 0000 2013"|"RT abhisarsharma swang song for congress leaders joining AamAadmiParty  AAP mujhe apne lagne lageahasapne sachche lagne lage"|"GPagnihotri"
"Thu Dec 26 100824 0000 2013"|"LambaAlka LOL AAPKaBaapCon HumAAPKeHainCon AamAadmiParty"|"ShubhamBhuyaat"
"Thu Dec 26 100754 0000 2013"|"manishleo aamaadmiparty abpnewstv umasinghal1 ha ha Thoda to hoga hi Bcoz we trusted AAP when every other were against to it"|"PARASKELA"
"Thu Dec 26 100750 0000 2013"|"RT alokbhatt Dear WithCongress here is a suggestion pl hv a reverse merger with AamAadmiParty n declare Kejriwal as PM Candidate n R"|"arunhaito"
"Thu Dec 26 100729 0000 2013"|"RT alokbhatt Dear WithCongress here is a suggestion pl hv a reverse merger with AamAadmiParty n declare Kejriwal as PM Candidate n R"|"88nav"
"Thu Dec 26 100714 0000 2013"|"The rise of AamAadmiParty gives us hope for a new kind of  politics"|"saritagiri"
"Thu Dec 26 100714 0000 2013"|"RT alokbhatt Dear WithCongress here is a suggestion pl hv a reverse merger with AamAadmiParty n declare Kejriwal as PM Candidate n R"|"Modhgil"
"Thu Dec 26 100711 0000 2013"|"RT abhisarsharma swang song for congress leaders joining AamAadmiParty  AAP mujhe apne lagne lageahasapne sachche lagne lage"|"Indiafirstt"
"Thu Dec 26 100656 0000 2013"|"AamAadmiParty i voted for u but now i feel u r also like oder parties opportunist n actually Congress b team hence proved u vl loose now"|"ibobbyshan"
"Thu Dec 26 100649 0000 2013"|"RT LambaAlka RTAamAadmiParty AAP is looking for volunteers across the countryCan u devote your spare timeJoin us online at httpt"|"DelAlpha"
"Thu Dec 26 100638 0000 2013"|"All Honest people should come together to get a change reallyAamAadmiParty ArvindKejriwal"|"kaiserazim"
"Thu Dec 26 100634 0000 2013"|"RT monsun14 UmaSinghal1 AAPkaDanish sameergupta84 AamAadmiParty lets wait n watch by the way celebrity cant survive in AAP  lets "|"UmaSinghal1"
"Thu Dec 26 100611 0000 2013"|"RT alokbhatt Dear WithCongress here is a suggestion pl hv a reverse merger with AamAadmiParty n declare Kejriwal as PM Candidate n R"|"ShubhamBhuyaat"
"Thu Dec 26 100609 0000 2013"|"RT abhisarsharma swang song for congress leaders joining AamAadmiParty  AAP mujhe apne lagne lageahasapne sachche lagne lage"|"sachinkrs"
"Thu Dec 26 100607 0000 2013"|"pkurup AamAadmiParty wow Now just write it in short BJPINC"|"shivanimd"
"Thu Dec 26 100605 0000 2013"|"RT abhisarsharma swang song for congress leaders joining AamAadmiParty  AAP mujhe apne lagne lageahasapne sachche lagne lage"|"bosechem"
"Thu Dec 26 100548 0000 2013"|"RT bhootnath All aam aadmi are equal but some are more equal than others  AamAadmiParty coming soon"|"jns"
"Thu Dec 26 100539 0000 2013"|"swang song for congress leaders joining AamAadmiParty  AAP mujhe apne lagne lageahasapne sachche lagne lage"|"abhisarsharma"
"Thu Dec 26 100532 0000 2013"|"UmaSinghal1 AAPkaDanish sameergupta84 AamAadmiParty lets wait n watch by the way celebrity cant survive in AAP  lets be normal"|"monsun14"
"Thu Dec 26 100531 0000 2013"|"RT alokbhatt Dear WithCongress here is a suggestion pl hv a reverse merger with AamAadmiParty n declare Kejriwal as PM Candidate n R"|"apskate"
"Thu Dec 26 100527 0000 2013"|"RT pgee bns5 jns aajtak abpnewstv AamAadmiParty ArvindKejriwal  What is the ABP news jingle  AAP ko Rakhe Aage"|"jns"
"Thu Dec 26 100517 0000 2013"|"AamAadmiPartys WhatsApp Pulse reached 22 states amp very soon going 2 be international  Pulse model National groupgtstategtdistgttehsils"|"udaykatoch09"
"Thu Dec 26 100508 0000 2013"|"AamAadmiParty    Public is waiting to vote for AAP in NCR   AAP must fight elections whether state or parliament"|"raju8002"
"Thu Dec 26 100457 0000 2013"|"UmaSinghal1 PARASKELA abpnewstv AamAadmiParty   We behave just like possessive boygirl friend"|"manishleo"
"Thu Dec 26 100422 0000 2013"|"RT alokbhatt Dear WithCongress here is a suggestion pl hv a reverse merger with AamAadmiParty n declare Kejriwal as PM Candidate n R"|"sidjaswa"
"Thu Dec 26 100420 0000 2013"|"RT alokbhatt Dear WithCongress here is a suggestion pl hv a reverse merger with AamAadmiParty n declare Kejriwal as PM Candidate n R"|"Indiafirstt"
"Thu Dec 26 100404 0000 2013"|"Dear WithCongress here is a suggestion pl hv a reverse merger with AamAadmiParty n declare Kejriwal as PM Candidate n Rahul as Dilli CM"|"alokbhatt"
"Thu Dec 26 100356 0000 2013"|"AAPkaDanish sameergupta84 i can bet she will bad name to AamAadmiParty  very soon let us wait amp watch"|"UmaSinghal1"
"Thu Dec 26 100322 0000 2013"|"umasinghal1 aamaadmiparty abpnewstv manishleo chance to banta hai Just like AAP got p"|"PARASKELA"
"Thu Dec 26 100226 0000 2013"|"HeadlinesToday Nothing secret about it BJP openly copied every step of AamAadmiParty in Delhi"|"kodandaramaiah"
"Thu Dec 26 100217 0000 2013"|"fdir Always feel a bit nervous when exbjp or excongress men join AamAadmiParty  They may be working as moles  you nevr know"|"anticorrupt01"
"Thu Dec 26 100057 0000 2013"|"AamAadmiParty junta darbar is ok devlop portal whr a common person can raise grievancesinvolve all ciber cafeswill also create jobs"|"manoj5598"
"Thu Dec 26 100057 0000 2013"|"AamAadmiParty junta darbar is ok devlop portal whr a common person can raise grievancesinvolve all ciber cafeswill also create jobs"|"manoj5598"
"Thu Dec 26 100018 0000 2013"|"manishleo PARASKELA abpnewstv I can bet she will bring bad name to AamAadmiParty  very soon with her actions "|"UmaSinghal1"
"Thu Dec 26 095921 0000 2013"|"abpnewstv Always feel a bit nervous when exbjp or excongress men join AamAadmiParty  They may be working as moles ArvindKejriwal"|"anticorrupt01"
"Thu Dec 26 095918 0000 2013"|"Irukh vibhask1 ArvindKejriwal AamAadmiParty BJPs fight was always had been with Cong SP BSP etc n they r very dirty  RAJDHARMA"|"TulikaSinhaa"
"Thu Dec 26 095753 0000 2013"|"Irukh vibhask1 ArvindKejriwal AamAadmiParty AAP dnt know basic concept of politics U cant come out clean when u r fighting with pigs"|"TulikaSinhaa"
"Thu Dec 26 095747 0000 2013"|"Sure only AamAadmiParty could implement this Things Kejriwal can do to promote Aam Aadmi Rajya  httptcosnfWRbE8u9 via indiatoday"|"Rinjithbhaskar"
"Thu Dec 26 095741 0000 2013"|"RT indhyeaa RvRaGhUvAnShI  8  Crorewhole Dehli knows it  AamAadmiParty ArvindKejriwal DrKumarVishwas AapYogendra"|"RvRaGhUvAnShI"
"Thu Dec 26 095736 0000 2013"|"SAFETOUR AamAadmiParty how do you find out how many people blocked"|"crguna"
"Thu Dec 26 095655 0000 2013"|"nanditathhakur LambaAlka ha ha ha ha congressi are joining AamAadmiParty IS IT OLD WINE IN NEW BOTTLE "|"DRP2014"
"Thu Dec 26 095655 0000 2013"|"RvRaGhUvAnShI  8  Crorewhole Dehli knows it  AamAadmiParty ArvindKejriwal DrKumarVishwas AapYogendra"|"indhyeaa"
"Thu Dec 26 095644 0000 2013"|"Growing popularity can seen as AAP websites Rank 275 in India highest ever for a political party JoinAAP ankitlal AamAadmiParty"|"anandpassion"
"Thu Dec 26 095620 0000 2013"|"RT LambaAlka RTAamAadmiParty AAP is looking for volunteers across the countryCan u devote your spare timeJoin us online at httpt"|"ChaloDelhi"
"Thu Dec 26 095606 0000 2013"|"Do u really think that MrKejriwal should not take security as CM of delhiBecause this society have some UNCOMMON MAN alsoAamAadmiParty"|"HimanshuDagor"
"Thu Dec 26 095603 0000 2013"|"DrKumarVishwas ArvindKejriwal AamAadmiParty Sun rahe ho sir httptcoZ9f3oaDshY DelhiAamAadmiRajya"|"anuj79arora"
"Thu Dec 26 095533 0000 2013"|"AamAadmiParty pls sir"|"Mukeshk62197937"
"Thu Dec 26 095507 0000 2013"|"LambaAlka very good decsn mam  Welcome to AamAadmiParty mam "|"Ra1Naveen"
"Thu Dec 26 095408 0000 2013"|"AamAadmiParty  WHY NOT MPs ALSO STAY IN FLATS INSTEAD OF BUNGWALOS  WILL AAP SHALL FIGHT FOR IT WHEN SELECTED TO PARLIAMENT"|"raju8002"
"Thu Dec 26 095320 0000 2013"|"RT LambaAlka RTAamAadmiParty AAP is looking for volunteers across the countryCan u devote your spare timeJoin us online at httpt"|"AAPkiSarkar"
"Thu Dec 26 095240 0000 2013"|"RT Irukh TulikaSinhaa Thats d tragedy their supporters hate Cong but leaders hate BJP worth thinking vibhask1 ArvindKejriwal AamA"|"TulikaSinhaa"
"Thu Dec 26 095234 0000 2013"|"AamAadmiParty communalisation amp victimisation in the name of terrorism are the matters2deal with priority"|"decentlawyer"
"Thu Dec 26 095142 0000 2013"|"RT Irukh Y ArvindKejriwal amp AamAadmiParty never taken any stand against SPTMC BSPNCPCPIMDIDMK does their ideologies match 2 tha"|"rajneeshsaini"
"Thu Dec 26 095121 0000 2013"|"RT Donkeyji AamAadmiParty MLAs ready to serve people joinaap httptco0L04irb9PM"|"virendrasing"
"Thu Dec 26 095039 0000 2013"|"SatyaPrakashDu5 How to connect to official AamAadmiParty  JAMSHEDPUR OR JHARKHAN "|"SharanVikash"
"Thu Dec 26 095034 0000 2013"|"RT Irukh Y ArvindKejriwal amp AamAadmiParty never taken any stand against SPTMC BSPNCPCPIMDIDMK does their ideologies match 2 tha"|"52raghavs"
